Problem:    solver_max
                    *              1             0             1 
  5928 clause_value[5928]
                    *              1             0             1 
  5929 clause_value[5929]
                    *              1             0             1 
  5930 clause_value[5930]
                    *              1             0             1 
  5931 clause_value[5931]
                    *              1             0             1 
  5932 clause_value[5932]
                    *              1             0             1 
  5933 clause_value[5933]
                    *              1             0             1 
  5934 clause_value[5934]
                    *              1             0             1 
  5935 clause_value[5935]
                    *              1             0             1 
  5936 clause_value[5936]
                    *              1             0             1 
  5937 clause_value[5937]
                    *              1             0             1 
  5938 clause_value[5938]
                    *              1             0             1 
  5939 clause_value[5939]
                    *              1             0             1 
  5940 clause_value[5940]
                    *              1             0             1 
  5941 clause_value[5941]
                    *              1             0             1 
  5942 clause_value[5942]
                    *              1             0             1 
  5943 clause_value[5943]
                    *              1             0             1 
  5944 clause_value[5944]
                    *              1             0             1 
  5945 clause_value[5945]
                    *              1             0             1 
  5946 clause_value[5946]
                    *              1             0             1 
  5947 clause_value[5947]
                    *              1             0             1 
  5948 clause_value[5948]
                    *              1             0             1 
  5949 clause_value[5949]
                    *              1             0             1 
  5950 clause_value[5950]
                    *              1             0             1 
  5951 clause_value[5951]
                    *              1             0             1 
  5952 clause_value[5952]
                    *              1             0             1 
  5953 clause_value[5953]
                    *              1             0             1 
  5954 clause_value[5954]
                    *              1             0             1 
  5955 clause_value[5955]
                    *              1             0             1 
  5956 clause_value[5956]
                    *              1             0             1 
  5957 clause_value[5957]
                    *              1             0             1 
  5958 clause_value[5958]
                    *              1             0             1 
  5959 clause_value[5959]
                    *              1             0             1 
  5960 clause_value[5960]
                    *              1             0             1 
  5961 clause_value[5961]
                    *              1             0             1 
  5962 clause_value[5962]
                    *              1             0             1 
  5963 clause_value[5963]
                    *              1             0             1 
  5964 clause_value[5964]
                    *              1             0             1 
  5965 clause_value[5965]
                    *              1             0             1 
  5966 clause_value[5966]
                    *              1             0             1 
  5967 clause_value[5967]
                    *              1             0             1 
  5968 clause_value[5968]
                    *              1             0             1 
  5969 clause_value[5969]
                    *              1             0             1 
  5970 clause_value[5970]
                    *              1             0             1 
  5971 clause_value[5971]
                    *              1             0             1 
  5972 clause_value[5972]
                    *              1             0             1 
  5973 clause_value[5973]
                    *              1             0             1 
  5974 clause_value[5974]
                    *              1             0             1 
  5975 clause_value[5975]
                    *              1             0             1 
  5976 clause_value[5976]
                    *              1             0             1 
  5977 clause_value[5977]
                    *              1             0             1 
  5978 clause_value[5978]
                    *              1             0             1 
  5979 clause_value[5979]
                    *              1             0             1 
  5980 clause_value[5980]
                    *              1             0             1 
  5981 clause_value[5981]
                    *              1             0             1 
  5982 clause_value[5982]
                    *              1             0             1 
  5983 clause_value[5983]
                    *              1             0             1 
  5984 clause_value[5984]
                    *              1             0             1 
  5985 clause_value[5985]
                    *              1             0             1 
  5986 clause_value[5986]
                    *              1             0             1 
  5987 clause_value[5987]
                    *              1             0             1 
  5988 clause_value[5988]
                    *              1             0             1 
  5989 clause_value[5989]
                    *              1             0             1 
  5990 clause_value[5990]
                    *              1             0             1 
  5991 clause_value[5991]
                    *              1             0             1 
  5992 clause_value[5992]
                    *              1             0             1 
  5993 clause_value[5993]
                    *              1             0             1 
  5994 clause_value[5994]
                    *              1             0             1 
  5995 clause_value[5995]
                    *              1             0             1 
  5996 clause_value[5996]
                    *              1             0             1 
  5997 clause_value[5997]
                    *              1             0             1 
  5998 clause_value[5998]
                    *              1             0             1 
  5999 clause_value[5999]
                    *              1             0             1 
  6000 clause_value[6000]
                    *              1             0             1 
  6001 clause_value[6001]
                    *              1             0             1 
  6002 clause_value[6002]
                    *              1             0             1 
  6003 clause_value[6003]
                    *              1             0             1 
  6004 clause_value[6004]
                    *              1             0             1 
  6005 clause_value[6005]
                    *              1             0             1 
  6006 clause_value[6006]
                    *              1             0             1 
  6007 clause_value[6007]
                    *              1             0             1 
  6008 clause_value[6008]
                    *              1             0             1 
  6009 clause_value[6009]
                    *              1             0             1 
  6010 clause_value[6010]
                    *              1             0             1 
  6011 clause_value[6011]
                    *              1             0             1 
  6012 clause_value[6012]
                    *              1             0             1 
  6013 clause_value[6013]
                    *              1             0             1 
  6014 clause_value[6014]
                    *              1             0             1 
  6015 clause_value[6015]
                    *              1             0             1 
  6016 clause_value[6016]
                    *              1             0             1 
  6017 clause_value[6017]
                    *              1             0             1 
  6018 clause_value[6018]
                    *              1             0             1 
  6019 clause_value[6019]
                    *              1             0             1 
  6020 clause_value[6020]
                    *              1             0             1 
  6021 clause_value[6021]
                    *              1             0             1 
  6022 clause_value[6022]
                    *              1             0             1 
  6023 clause_value[6023]
                    *              1             0             1 
  6024 clause_value[6024]
                    *              1             0             1 
  6025 clause_value[6025]
                    *              1             0             1 
  6026 clause_value[6026]
                    *              1             0             1 
  6027 clause_value[6027]
                    *              1             0             1 
  6028 clause_value[6028]
                    *              1             0             1 
  6029 clause_value[6029]
                    *              1             0             1 
  6030 clause_value[6030]
                    *              1             0             1 
  6031 clause_value[6031]
                    *              1             0             1 
  6032 clause_value[6032]
                    *              1             0             1 
  6033 clause_value[6033]
                    *              1             0             1 
  6034 clause_value[6034]
                    *              1             0             1 
  6035 clause_value[6035]
                    *              1             0             1 
  6036 clause_value[6036]
                    *              1             0             1 
  6037 clause_value[6037]
                    *              1             0             1 
  6038 clause_value[6038]
                    *              1             0             1 
  6039 clause_value[6039]
                    *              1             0             1 
  6040 clause_value[6040]
                    *              1             0             1 
  6041 clause_value[6041]
                    *              1             0             1 
  6042 clause_value[6042]
                    *              1             0             1 
  6043 clause_value[6043]
                    *              1             0             1 
  6044 clause_value[6044]
                    *              1             0             1 
  6045 clause_value[6045]
                    *              1             0             1 
  6046 clause_value[6046]
                    *              1             0             1 
  6047 clause_value[6047]
                    *              1             0             1 
  6048 clause_value[6048]
                    *              1             0             1 
  6049 clause_value[6049]
                    *              1             0             1 
  6050 clause_value[6050]
                    *              1             0             1 
  6051 clause_value[6051]
                    *              1             0             1 
  6052 clause_value[6052]
                    *              1             0             1 
  6053 clause_value[6053]
                    *              1             0             1 
  6054 clause_value[6054]
                    *              1             0             1 
  6055 clause_value[6055]
                    *              1             0             1 
  6056 clause_value[6056]
                    *              1             0             1 
  6057 clause_value[6057]
                    *              1             0             1 
  6058 clause_value[6058]
                    *              1             0             1 
  6059 clause_value[6059]
                    *              1             0             1 
  6060 clause_value[6060]
                    *              1             0             1 
  6061 clause_value[6061]
                    *              1             0             1 
  6062 clause_value[6062]
                    *              1             0             1 
  6063 clause_value[6063]
                    *              1             0             1 
  6064 clause_value[6064]
                    *              1             0             1 
  6065 clause_value[6065]
                    *              1             0             1 
  6066 clause_value[6066]
                    *              1             0             1 
  6067 clause_value[6067]
                    *              1             0             1 
  6068 clause_value[6068]
                    *              1             0             1 
  6069 clause_value[6069]
                    *              1             0             1 
  6070 clause_value[6070]
                    *              1             0             1 
  6071 clause_value[6071]
                    *              1             0             1 
  6072 clause_value[6072]
                    *              1             0             1 
  6073 clause_value[6073]
                    *              1             0             1 
  6074 clause_value[6074]
                    *              1             0             1 
  6075 clause_value[6075]
                    *              1             0             1 
  6076 clause_value[6076]
                    *              1             0             1 
  6077 clause_value[6077]
                    *              1             0             1 
  6078 clause_value[6078]
                    *              1             0             1 
  6079 clause_value[6079]
                    *              1             0             1 
  6080 clause_value[6080]
                    *              1             0             1 
  6081 clause_value[6081]
                    *              1             0             1 
  6082 clause_value[6082]
                    *              1             0             1 
  6083 clause_value[6083]
                    *              1             0             1 
  6084 clause_value[6084]
                    *              1             0             1 
  6085 clause_value[6085]
                    *              1             0             1 
  6086 clause_value[6086]
                    *              1             0             1 
  6087 clause_value[6087]
                    *              1             0             1 
  6088 clause_value[6088]
                    *              1             0             1 
  6089 clause_value[6089]
                    *              1             0             1 
  6090 clause_value[6090]
                    *              1             0             1 
  6091 clause_value[6091]
                    *              1             0             1 
  6092 clause_value[6092]
                    *              1             0             1 
  6093 clause_value[6093]
                    *              1             0             1 
  6094 clause_value[6094]
                    *              1             0             1 
  6095 clause_value[6095]
                    *              1             0             1 
  6096 clause_value[6096]
                    *              1             0             1 
  6097 clause_value[6097]
                    *              1             0             1 
  6098 clause_value[6098]
                    *              1             0             1 
  6099 clause_value[6099]
                    *              1             0             1 
  6100 clause_value[6100]
                    *              1             0             1 
  6101 clause_value[6101]
                    *              1             0             1 
  6102 clause_value[6102]
                    *              1             0             1 
  6103 clause_value[6103]
                    *              1             0             1 
  6104 clause_value[6104]
                    *              1             0             1 
  6105 clause_value[6105]
                    *              1             0             1 
  6106 clause_value[6106]
                    *              1             0             1 
  6107 clause_value[6107]
                    *              1             0             1 
  6108 clause_value[6108]
                    *              1             0             1 
  6109 clause_value[6109]
                    *              1             0             1 
  6110 clause_value[6110]
                    *              1             0             1 
  6111 clause_value[6111]
                    *              1             0             1 
  6112 clause_value[6112]
                    *              1             0             1 
  6113 clause_value[6113]
                    *              1             0             1 
  6114 clause_value[6114]
                    *              1             0             1 
  6115 clause_value[6115]
                    *              1             0             1 
  6116 clause_value[6116]
                    *              1             0             1 
  6117 clause_value[6117]
                    *              1             0             1 
  6118 clause_value[6118]
                    *              1             0             1 
  6119 clause_value[6119]
                    *              1             0             1 
  6120 clause_value[6120]
                    *              1             0             1 
  6121 clause_value[6121]
                    *              1             0             1 
  6122 clause_value[6122]
                    *              1             0             1 
  6123 clause_value[6123]
                    *              1             0             1 
  6124 clause_value[6124]
                    *              1             0             1 
  6125 clause_value[6125]
                    *              1             0             1 
  6126 clause_value[6126]
                    *              1             0             1 
  6127 clause_value[6127]
                    *              1             0             1 
  6128 clause_value[6128]
                    *              1             0             1 
  6129 clause_value[6129]
                    *              1             0             1 
  6130 clause_value[6130]
                    *              1             0             1 
  6131 clause_value[6131]
                    *              1             0             1 
  6132 clause_value[6132]
                    *              1             0             1 
  6133 clause_value[6133]
                    *              1             0             1 
  6134 clause_value[6134]
                    *              1             0             1 
  6135 clause_value[6135]
                    *              1             0             1 
  6136 clause_value[6136]
                    *              1             0             1 
  6137 clause_value[6137]
                    *              1             0             1 
  6138 clause_value[6138]
                    *              1             0             1 
  6139 clause_value[6139]
                    *              1             0             1 
  6140 clause_value[6140]
                    *              1             0             1 
  6141 clause_value[6141]
                    *              1             0             1 
  6142 clause_value[6142]
                    *              1             0             1 
  6143 clause_value[6143]
                    *              1             0             1 
  6144 clause_value[6144]
                    *              1             0             1 
  6145 clause_value[6145]
                    *              1             0             1 
  6146 clause_value[6146]
                    *              1             0             1 
  6147 clause_value[6147]
                    *              1             0             1 
  6148 clause_value[6148]
                    *              1             0             1 
  6149 clause_value[6149]
                    *              1             0             1 
  6150 clause_value[6150]
                    *              1             0             1 
  6151 clause_value[6151]
                    *              1             0             1 
  6152 clause_value[6152]
                    *              1             0             1 
  6153 clause_value[6153]
                    *              1             0             1 
  6154 clause_value[6154]
                    *              1             0             1 
  6155 clause_value[6155]
                    *              1             0             1 
  6156 clause_value[6156]
                    *              1             0             1 
  6157 clause_value[6157]
                    *              1             0             1 
  6158 clause_value[6158]
                    *              1             0             1 
  6159 clause_value[6159]
                    *              1             0             1 
  6160 clause_value[6160]
                    *              1             0             1 
  6161 clause_value[6161]
                    *              1             0             1 
  6162 clause_value[6162]
                    *              1             0             1 
  6163 clause_value[6163]
                    *              1             0             1 
  6164 clause_value[6164]
                    *              1             0             1 
  6165 clause_value[6165]
                    *              1             0             1 
  6166 clause_value[6166]
                    *              1             0             1 
  6167 clause_value[6167]
                    *              1             0             1 
  6168 clause_value[6168]
                    *              1             0             1 
  6169 clause_value[6169]
                    *              1             0             1 
  6170 clause_value[6170]
                    *              1             0             1 
  6171 clause_value[6171]
                    *              1             0             1 
  6172 clause_value[6172]
                    *              1             0             1 
  6173 clause_value[6173]
                    *              1             0             1 
  6174 clause_value[6174]
                    *              1             0             1 
  6175 clause_value[6175]
                    *              1             0             1 
  6176 clause_value[6176]
                    *              1             0             1 
  6177 clause_value[6177]
                    *              1             0             1 
  6178 clause_value[6178]
                    *              1             0             1 
  6179 clause_value[6179]
                    *              1             0             1 
  6180 clause_value[6180]
                    *              1             0             1 
  6181 clause_value[6181]
                    *              1             0             1 
  6182 clause_value[6182]
                    *              1             0             1 
  6183 clause_value[6183]
                    *              1             0             1 
  6184 clause_value[6184]
                    *              1             0             1 
  6185 clause_value[6185]
                    *              1             0             1 
  6186 clause_value[6186]
                    *              1             0             1 
  6187 clause_value[6187]
                    *              1             0             1 
  6188 clause_value[6188]
                    *              1             0             1 
  6189 clause_value[6189]
                    *              1             0             1 
  6190 clause_value[6190]
                    *              1             0             1 
  6191 clause_value[6191]
                    *              1             0             1 
  6192 clause_value[6192]
                    *              1             0             1 
  6193 clause_value[6193]
                    *              1             0             1 
  6194 clause_value[6194]
                    *              1             0             1 
  6195 clause_value[6195]
                    *              1             0             1 
  6196 clause_value[6196]
                    *              1             0             1 
  6197 clause_value[6197]
                    *              1             0             1 
  6198 clause_value[6198]
                    *              1             0             1 
  6199 clause_value[6199]
                    *              1             0             1 
  6200 clause_value[6200]
                    *              1             0             1 
  6201 clause_value[6201]
                    *              1             0             1 
  6202 clause_value[6202]
                    *              1             0             1 
  6203 clause_value[6203]
                    *              1             0             1 
  6204 clause_value[6204]
                    *              1             0             1 
  6205 clause_value[6205]
                    *              1             0             1 
  6206 clause_value[6206]
                    *              1             0             1 
  6207 clause_value[6207]
                    *              1             0             1 
  6208 clause_value[6208]
                    *              1             0             1 
  6209 clause_value[6209]
                    *              1             0             1 
  6210 clause_value[6210]
                    *              1             0             1 
  6211 clause_value[6211]
                    *              1             0             1 
  6212 clause_value[6212]
                    *              1             0             1 
  6213 clause_value[6213]
                    *              1             0             1 
  6214 clause_value[6214]
                    *              1             0             1 
  6215 clause_value[6215]
                    *              1             0             1 
  6216 clause_value[6216]
                    *              1             0             1 
  6217 clause_value[6217]
                    *              1             0             1 
  6218 clause_value[6218]
                    *              1             0             1 
  6219 clause_value[6219]
                    *              1             0             1 
  6220 clause_value[6220]
                    *              1             0             1 
  6221 clause_value[6221]
                    *              1             0             1 
  6222 clause_value[6222]
                    *              1             0             1 
  6223 clause_value[6223]
                    *              1             0             1 
  6224 clause_value[6224]
                    *              1             0             1 
  6225 clause_value[6225]
                    *              1             0             1 
  6226 clause_value[6226]
                    *              1             0             1 
  6227 clause_value[6227]
                    *              1             0             1 
  6228 clause_value[6228]
                    *              1             0             1 
  6229 clause_value[6229]
                    *              1             0             1 
  6230 clause_value[6230]
                    *              1             0             1 
  6231 clause_value[6231]
                    *              1             0             1 
  6232 clause_value[6232]
                    *              1             0             1 
  6233 clause_value[6233]
                    *              1             0             1 
  6234 clause_value[6234]
                    *              1             0             1 
  6235 clause_value[6235]
                    *              1             0             1 
  6236 clause_value[6236]
                    *              1             0             1 
  6237 clause_value[6237]
                    *              1             0             1 
  6238 clause_value[6238]
                    *              1             0             1 
  6239 clause_value[6239]
                    *              1             0             1 
  6240 clause_value[6240]
                    *              1             0             1 
  6241 clause_value[6241]
                    *              1             0             1 
  6242 clause_value[6242]
                    *              1             0             1 
  6243 clause_value[6243]
                    *              1             0             1 
  6244 clause_value[6244]
                    *              1             0             1 
  6245 clause_value[6245]
                    *              1             0             1 
  6246 clause_value[6246]
                    *              1             0             1 
  6247 clause_value[6247]
                    *              1             0             1 
  6248 clause_value[6248]
                    *              1             0             1 
  6249 clause_value[6249]
                    *              1             0             1 
  6250 clause_value[6250]
                    *              1             0             1 
  6251 clause_value[6251]
                    *              1             0             1 
  6252 clause_value[6252]
                    *              1             0             1 
  6253 clause_value[6253]
                    *              1             0             1 
  6254 clause_value[6254]
                    *              1             0             1 
  6255 clause_value[6255]
                    *              1             0             1 
  6256 clause_value[6256]
                    *              1             0             1 
  6257 clause_value[6257]
                    *              1             0             1 
  6258 clause_value[6258]
                    *              1             0             1 
  6259 clause_value[6259]
                    *              1             0             1 
  6260 clause_value[6260]
                    *              1             0             1 
  6261 clause_value[6261]
                    *              1             0             1 
  6262 clause_value[6262]
                    *              1             0             1 
  6263 clause_value[6263]
                    *              1             0             1 
  6264 clause_value[6264]
                    *              1             0             1 
  6265 clause_value[6265]
                    *              1             0             1 
  6266 clause_value[6266]
                    *              1             0             1 
  6267 clause_value[6267]
                    *              1             0             1 
  6268 clause_value[6268]
                    *              1             0             1 
  6269 clause_value[6269]
                    *              1             0             1 
  6270 clause_value[6270]
                    *              1             0             1 
  6271 clause_value[6271]
                    *              1             0             1 
  6272 clause_value[6272]
                    *              1             0             1 
  6273 clause_value[6273]
                    *              1             0             1 
  6274 clause_value[6274]
                    *              1             0             1 
  6275 clause_value[6275]
                    *              1             0             1 
  6276 clause_value[6276]
                    *              1             0             1 
  6277 clause_value[6277]
                    *              1             0             1 
  6278 clause_value[6278]
                    *              1             0             1 
  6279 clause_value[6279]
                    *              1             0             1 
  6280 clause_value[6280]
                    *              1             0             1 
  6281 clause_value[6281]
                    *              1             0             1 
  6282 clause_value[6282]
                    *              1             0             1 
  6283 clause_value[6283]
                    *              1             0             1 
  6284 clause_value[6284]
                    *              1             0             1 
  6285 clause_value[6285]
                    *              1             0             1 
  6286 clause_value[6286]
                    *              1             0             1 
  6287 clause_value[6287]
                    *              1             0             1 
  6288 clause_value[6288]
                    *              1             0             1 
  6289 clause_value[6289]
                    *              1             0             1 
  6290 clause_value[6290]
                    *              1             0             1 
  6291 clause_value[6291]
                    *              1             0             1 
  6292 clause_value[6292]
                    *              1             0             1 
  6293 clause_value[6293]
                    *              1             0             1 
  6294 clause_value[6294]
                    *              1             0             1 
  6295 clause_value[6295]
                    *              1             0             1 
  6296 clause_value[6296]
                    *              1             0             1 
  6297 clause_value[6297]
                    *              1             0             1 
  6298 clause_value[6298]
                    *              1             0             1 
  6299 clause_value[6299]
                    *              1             0             1 
  6300 clause_value[6300]
                    *              1             0             1 
  6301 clause_value[6301]
                    *              1             0             1 
  6302 clause_value[6302]
                    *              1             0             1 
  6303 clause_value[6303]
                    *              1             0             1 
  6304 clause_value[6304]
                    *              1             0             1 
  6305 clause_value[6305]
                    *              1             0             1 
  6306 clause_value[6306]
                    *              1             0             1 
  6307 clause_value[6307]
                    *              1             0             1 
  6308 clause_value[6308]
                    *              1             0             1 
  6309 clause_value[6309]
                    *              1             0             1 
  6310 clause_value[6310]
                    *              1             0             1 
  6311 clause_value[6311]
                    *              1             0             1 
  6312 clause_value[6312]
                    *              1             0             1 
  6313 clause_value[6313]
                    *              1             0             1 
  6314 clause_value[6314]
                    *              1             0             1 
  6315 clause_value[6315]
                    *              1             0             1 
  6316 clause_value[6316]
                    *              1             0             1 
  6317 clause_value[6317]
                    *              1             0             1 
  6318 clause_value[6318]
                    *              1             0             1 
  6319 clause_value[6319]
                    *              1             0             1 
  6320 clause_value[6320]
                    *              1             0             1 
  6321 clause_value[6321]
                    *              1             0             1 
  6322 clause_value[6322]
                    *              1             0             1 
  6323 clause_value[6323]
                    *              1             0             1 
  6324 clause_value[6324]
                    *              1             0             1 
  6325 clause_value[6325]
                    *              1             0             1 
  6326 clause_value[6326]
                    *              1             0             1 
  6327 clause_value[6327]
                    *              1             0             1 
  6328 clause_value[6328]
                    *              1             0             1 
  6329 clause_value[6329]
                    *              1             0             1 
  6330 clause_value[6330]
                    *              1             0             1 
  6331 clause_value[6331]
                    *              1             0             1 
  6332 clause_value[6332]
                    *              1             0             1 
  6333 clause_value[6333]
                    *              1             0             1 
  6334 clause_value[6334]
                    *              1             0             1 
  6335 clause_value[6335]
                    *              1             0             1 
  6336 clause_value[6336]
                    *              1             0             1 
  6337 clause_value[6337]
                    *              1             0             1 
  6338 clause_value[6338]
                    *              1             0             1 
  6339 clause_value[6339]
                    *              1             0             1 
  6340 clause_value[6340]
                    *              1             0             1 
  6341 clause_value[6341]
                    *              1             0             1 
  6342 clause_value[6342]
                    *              1             0             1 
  6343 clause_value[6343]
                    *              1             0             1 
  6344 clause_value[6344]
                    *              1             0             1 
  6345 clause_value[6345]
                    *              1             0             1 
  6346 clause_value[6346]
                    *              1             0             1 
  6347 clause_value[6347]
                    *              1             0             1 
  6348 clause_value[6348]
                    *              1             0             1 
  6349 clause_value[6349]
                    *              1             0             1 
  6350 clause_value[6350]
                    *              1             0             1 
  6351 clause_value[6351]
                    *              1             0             1 
  6352 clause_value[6352]
                    *              1             0             1 
  6353 clause_value[6353]
                    *              1             0             1 
  6354 clause_value[6354]
                    *              1             0             1 
  6355 clause_value[6355]
                    *              1             0             1 
  6356 clause_value[6356]
                    *              1             0             1 
  6357 clause_value[6357]
                    *              1             0             1 
  6358 clause_value[6358]
                    *              1             0             1 
  6359 clause_value[6359]
                    *              1             0             1 
  6360 clause_value[6360]
                    *              1             0             1 
  6361 clause_value[6361]
                    *              1             0             1 
  6362 clause_value[6362]
                    *              1             0             1 
  6363 clause_value[6363]
                    *              1             0             1 
  6364 clause_value[6364]
                    *              1             0             1 
  6365 clause_value[6365]
                    *              1             0             1 
  6366 clause_value[6366]
                    *              1             0             1 
  6367 clause_value[6367]
                    *              1             0             1 
  6368 clause_value[6368]
                    *              1             0             1 
  6369 clause_value[6369]
                    *              1             0             1 
  6370 clause_value[6370]
                    *              1             0             1 
  6371 clause_value[6371]
                    *              1             0             1 
  6372 clause_value[6372]
                    *              1             0             1 
  6373 clause_value[6373]
                    *              1             0             1 
  6374 clause_value[6374]
                    *              1             0             1 
  6375 clause_value[6375]
                    *              1             0             1 
  6376 clause_value[6376]
                    *              1             0             1 
  6377 clause_value[6377]
                    *              1             0             1 
  6378 clause_value[6378]
                    *              1             0             1 
  6379 clause_value[6379]
                    *              1             0             1 
  6380 clause_value[6380]
                    *              1             0             1 
  6381 clause_value[6381]
                    *              1             0             1 
  6382 clause_value[6382]
                    *              1             0             1 
  6383 clause_value[6383]
                    *              1             0             1 
  6384 clause_value[6384]
                    *              1             0             1 
  6385 clause_value[6385]
                    *              1             0             1 
  6386 clause_value[6386]
                    *              1             0             1 
  6387 clause_value[6387]
                    *              1             0             1 
  6388 clause_value[6388]
                    *              1             0             1 
  6389 clause_value[6389]
                    *              1             0             1 
  6390 clause_value[6390]
                    *              1             0             1 
  6391 clause_value[6391]
                    *              1             0             1 
  6392 clause_value[6392]
                    *              1             0             1 
  6393 clause_value[6393]
                    *              1             0             1 
  6394 clause_value[6394]
                    *              1             0             1 
  6395 clause_value[6395]
                    *              1             0             1 
  6396 clause_value[6396]
                    *              1             0             1 
  6397 clause_value[6397]
                    *              1             0             1 
  6398 clause_value[6398]
                    *              1             0             1 
  6399 clause_value[6399]
                    *              1             0             1 
  6400 clause_value[6400]
                    *              1             0             1 
  6401 clause_value[6401]
                    *              1             0             1 
  6402 clause_value[6402]
                    *              1             0             1 
  6403 clause_value[6403]
                    *              1             0             1 
  6404 clause_value[6404]
                    *              1             0             1 
  6405 clause_value[6405]
                    *              1             0             1 
  6406 clause_value[6406]
                    *              1             0             1 
  6407 clause_value[6407]
                    *              1             0             1 
  6408 clause_value[6408]
                    *              1             0             1 
  6409 clause_value[6409]
                    *              1             0             1 
  6410 clause_value[6410]
                    *              1             0             1 
  6411 clause_value[6411]
                    *              1             0             1 
  6412 clause_value[6412]
                    *              1             0             1 
  6413 clause_value[6413]
                    *              1             0             1 
  6414 clause_value[6414]
                    *              1             0             1 
  6415 clause_value[6415]
                    *              1             0             1 
  6416 clause_value[6416]
                    *              1             0             1 
